        70,  5.7            ,  0.0            
        71,  5.8            ,  0.0            
        72,  5.9            ,  0.0            
        73,  6.0            ,  0.0            
        74,  6.1            ,  0.0            
        75,  6.2            ,  0.0            
        76,  6.3            ,  0.0            
        77,  6.4            ,  0.0            
        78,  6.5            ,  0.0            
        79,  6.6            ,  0.0            
        80,  6.7            ,  0.0            
        81,  6.8            ,  0.0            
        82,  6.9            ,  0.0            
        83,  7.0            ,  0.0            
        84,  7.1            ,  0.0            
        85,  7.2            ,  0.0            
        86,  7.3            ,  0.0            
        87,  7.4            ,  0.0            
        88,  7.5            ,  0.0            
        89,  7.6            ,  0.0            
        90,  7.7            ,  0.0            
        91,  7.8            ,  0.0            
        92,  7.9            ,  0.0            
        93,  8.0            ,  0.0            
        94,  8.1            ,  0.0            
        95,  8.2            ,  0.0            
        96,  8.3            ,  0.0            
        97,  8.4            ,  0.0            
        98,  8.5            ,  0.0            
        99,  8.6            ,  0.0            
       100,  8.7            ,  0.0            
       101,  8.8            ,  0.0            
       102,  8.9            ,  0.0            
       103,  9.0            ,  0.0            
       104,  9.1            ,  0.0            
       105,  9.2            ,  0.0            
       106,  9.3            ,  0.0            
       107,  9.4            ,  0.0            
       108,  9.5            ,  0.0            
       109,  9.6            ,  0.0            
       110,  9.7            ,  0.0            
       111,  9.8            ,  0.0            
       112,  9.9            ,  0.0            
       113,  10.0           ,  0.1            
       114,  10.0           ,  0.2            
       115,  10.0           ,  0.3            
       116,  10.0           ,  0.4            
       117,  10.0           ,  0.5            
       118,  10.0           ,  0.6            
       119,  10.0           ,  0.7            
       120,  10.0           ,  0.8            
       121,  10.0           ,  0.9            
       122,  9.9            ,  1.0            
       123,  9.8            ,  1.0            
       124,  9.7            ,  1.0            
       125,  9.6            ,  1.0            
       126,  9.5            ,  1.0            
       127,  9.4            ,  1.0            
       128,  9.3            ,  1.0            
       129,  9.2            ,  1.0            
       130,  9.1            ,  1.0            
       131,  9.0            ,  1.0            
       132,  8.9            ,  1.0            
       133,  8.8            ,  1.0            
       134,  8.7            ,  1.0            
       135,  8.6            ,  1.0            
       136,  8.5            ,  1.0            
       137,  8.4            ,  1.0            
       138,  8.3            ,  1.0            
       139,  8.2            ,  1.0            
       140,  8.1            ,  1.0            
       141,  8.0            ,  1.0            
       142,  7.9            ,  1.0            
       143,  7.8            ,  1.0            
       144,  7.7            ,  1.0            
       145,  7.6            ,  1.0            
       146,  7.5            ,  1.0            
       147,  7.4            ,  1.0            
       148,  7.3            ,  1.0            
       149,  7.2            ,  1.0            
       150,  7.1            ,  1.0            
       151,  7.0            ,  1.0            
       152,  6.9            ,  1.0            
       153,  6.8            ,  1.0            
       154,  6.7            ,  1.0            
       155,  6.6            ,  1.0            
       156,  6.5            ,  1.0            
       157,  6.4            ,  1.0            
       158,  6.3            ,  1.0            
       159,  6.2            ,  1.0            
       160,  6.1            ,  1.0            
       161,  6.0            ,  1.0            
       162,  5.9            ,  1.0            
       163,  5.8            ,  1.0            
       164,  5.7            ,  1.0            
       165,  5.6            ,  1.0            
       166,  5.5            ,  1.0            
       167,  5.4            ,  1.0            
       168,  5.3            ,  1.0            
       169,  5.2            ,  1.0            
       170,  5.1            ,  1.0            
       171,  5.0            ,  1.0            
       172,  4.9            ,  1.0            
       173,  4.8            ,  1.0            
       174,  4.7            ,  1.0            
       175,  4.6            ,  1.0            
       176,  4.5            ,  1.0            
       177,  4.4            ,  1.0            
       178,  4.3            ,  1.0            
       179,  4.2            ,  1.0            
       180,  4.1            ,  1.0            
       181,  4.0            ,  1.0            
       182,  3.9            ,  1.0            
       183,  3.8            ,  1.0            
       184,  3.7            ,  1.0            
       185,  3.6            ,  1.0            
       186,  3.5            ,  1.0            
       187,  3.4            ,  1.0            
       188,  3.3            ,  1.0            
       189,  3.2            ,  1.0            
       190,  3.1            ,  1.0            
       191,  3.0            ,  1.0            
       192,  2.9            ,  1.0            
       193,  2.8            ,  1.0            
       194,  2.7            ,  1.0            
       195,  2.6            ,  1.0            
       196,  2.5            ,  1.0            
       197,  2.4            ,  1.0            
       198,  2.3            ,  1.0            
       199,  2.2            ,  1.0            
       200,  2.1            ,  1.0            
       201,  2.0            ,  1.0            
       202,  1.9            ,  1.0            
       203,  1.8            ,  1.0            
       204,  1.7            ,  1.0            
       205,  1.6            ,  1.0            
       206,  1.5            ,  1.0            
       207,  1.4            ,  1.0            
       208,  1.3            ,  1.0            
       209,  1.2            ,  1.0            
       210,  1.1            ,  1.0            
       211,  1.0            ,  1.0            
       212,  0.9            ,  1.0            
       213,  0.8            ,  1.0            
       214,  0.7            ,  1.0            
       215,  0.6            ,  1.0            
       216,  0.5            ,  1.0            
       217,  0.4            ,  1.0            
       218,  0.3            ,  1.0            
       219,  0.2            ,  1.0            
       220,  0.1            ,  1.0            
       221,  5.0            ,  0.1            
       222,  5.0            ,  0.2            
       223,  5.0            ,  0.3            
       224,  5.0            ,  0.4            
       225,  5.0            ,  0.5            
       226,  5.0            ,  0.6            
       227,  5.0            ,  0.7            
       228,  5.0            ,  0.8            
       229,  5.0            ,  0.9            
       230,  2.5            ,  0.1            
       231,  2.5            ,  0.2            
       232,  2.5            ,  0.3            
       233,  2.5            ,  0.4            
       234,  2.5            ,  0.5            
       235,  2.5            ,  0.6            
       236,  2.5            ,  0.7            
       237,  2.5            ,  0.8            
       238,  2.5            ,  0.9            
       239,  1.2            ,  0.1            
       240,  1.2            ,  0.2            
       241,  1.2            ,  0.3            
       242,  1.2            ,  0.4            
       243,  1.2            ,  0.5            
       244,  1.2            ,  0.6            
       245,  1.2            ,  0.7            
       246,  1.2            ,  0.8            
       247,  1.2            ,  0.9            
       248,  0.6            ,  0.1            
       249,  0.6            ,  0.2            
       250,  0.6            ,  0.3            
       251,  0.6            ,  0.4            
       252,  0.6            ,  0.5            
       253,  0.6            ,  0.6            
       254,  0.6            ,  0.7            
       255,  0.6            ,  0.8            
       256,  0.6            ,  0.9            
       257,  0.5            ,  0.5            
       258,  0.4            ,  0.5            
       259,  0.3            ,  0.5            
       260,  0.2            ,  0.5            
       261,  0.1            ,  0.5            
       262,  0.3            ,  0.4            
       263,  0.3            ,  0.3            
       264,  0.3            ,  0.2            
       265,  0.3            ,  0.1            
       266,  0.4            ,  0.3            
       267,  0.5            ,  0.3            
       268,  0.4            ,  0.4            
       269,  0.5            ,  0.4            
       270,  0.4            ,  0.1            
       271,  0.4            ,  0.2            
       272,  0.5            ,  0.1            
       273,  0.5            ,  0.2            
       274,  0.1            ,  0.3            
       275,  0.2            ,  0.3            
       276,  0.1            ,  0.4            
       277,  0.2            ,  0.4            
       278,  0.1            ,  0.1            
       279,  0.1            ,  0.2            
       280,  0.2            ,  0.1            
       281,  0.2            ,  0.2            
       282,  0.3            ,  0.9            
       283,  0.3            ,  0.8            
       284,  0.3            ,  0.7            
       285,  0.3            ,  0.6            
       286,  0.4            ,  0.8            
       287,  0.5            ,  0.8            
       288,  0.4            ,  0.9            
       289,  0.5            ,  0.9            
       290,  0.4            ,  0.6            
       291,  0.4            ,  0.7            
       292,  0.5            ,  0.6            
       293,  0.5            ,  0.7            
       294,  0.1            ,  0.8            
       295,  0.2            ,  0.8            
       296,  0.1            ,  0.9            
       297,  0.2            ,  0.9            
       298,  0.1            ,  0.7            
       299,  0.2            ,  0.7            
       300,  0.1            ,  0.6            
       301,  0.2            ,  0.6            
       302,  1.1            ,  0.5            
       303,  1.0            ,  0.5            
       304,  0.9            ,  0.5            
       305,  0.8            ,  0.5            
       306,  0.7            ,  0.5            
       307,  0.9            ,  0.4            
       308,  0.9            ,  0.3            
       309,  0.9            ,  0.2            
       310,  0.9            ,  0.1            
       311,  1.0            ,  0.3            
       312,  1.1            ,  0.3            
       313,  1.0            ,  0.4            
       314,  1.1            ,  0.4            
       315,  1.0            ,  0.2            
       316,  1.1            ,  0.2            
       317,  1.0            ,  0.1            
       318,  1.1            ,  0.1            
       319,  0.7            ,  0.3            
       320,  0.8            ,  0.3            
       321,  0.7            ,  0.4            
       322,  0.8            ,  0.4            
       323,  0.7            ,  0.2            
       324,  0.8            ,  0.2            
       325,  0.7            ,  0.1            
       326,  0.8            ,  0.1            
       327,  0.9            ,  0.9            
       328,  0.9            ,  0.8            
       329,  0.9            ,  0.7            
       330,  0.9            ,  0.6            
       331,  1.0            ,  0.8            
       332,  1.1            ,  0.8            
       333,  1.0            ,  0.9            
       334,  1.1            ,  0.9            
       335,  1.0            ,  0.7            
       336,  1.1            ,  0.7            
       337,  1.0            ,  0.6            
       338,  1.1            ,  0.6            
       339,  0.7            ,  0.8            
       340,  0.8            ,  0.8            
       341,  0.7            ,  0.9            
       342,  0.8            ,  0.9            
       343,  0.7            ,  0.7            
       344,  0.8            ,  0.7            
       345,  0.7            ,  0.6            
       346,  0.8            ,  0.6            
       347,  1.8            ,  0.1            
       348,  1.8            ,  0.2            
       349,  1.8            ,  0.3            
       350,  1.8            ,  0.4            
       351,  1.8            ,  0.5            
       352,  1.8            ,  0.6            
       353,  1.8            ,  0.7            
       354,  1.8            ,  0.8            
       355,  1.8            ,  0.9            
       356,  1.7            ,  0.5            
       357,  1.6            ,  0.5            
       358,  1.5            ,  0.5            
       359,  1.4            ,  0.5            
       360,  1.3            ,  0.5            
       361,  1.5            ,  0.4            
       362,  1.5            ,  0.3            
       363,  1.5            ,  0.2            
       364,  1.5            ,  0.1            
       365,  1.6            ,  0.3            
       366,  1.7            ,  0.3            
       367,  1.6            ,  0.4            
       368,  1.7            ,  0.4            
       369,  1.6            ,  0.1            
       370,  1.6            ,  0.2            
       371,  1.7            ,  0.1            
       372,  1.7            ,  0.2            
       373,  1.3            ,  0.3            
       374,  1.4            ,  0.3            
       375,  1.3            ,  0.4            
       376,  1.4            ,  0.4            
       377,  1.3            ,  0.1            
       378,  1.3            ,  0.2            
       379,  1.4            ,  0.1            
       380,  1.4            ,  0.2            
       381,  1.5            ,  0.9            
       382,  1.5            ,  0.8            
       383,  1.5            ,  0.7            
       384,  1.5            ,  0.6            
       385,  1.6            ,  0.8            
       386,  1.7            ,  0.8            
       387,  1.6            ,  0.9            
       388,  1.7            ,  0.9            
       389,  1.6            ,  0.6            
       390,  1.6            ,  0.7            
       391,  1.7            ,  0.6            
       392,  1.7            ,  0.7            
       393,  1.3            ,  0.8            
       394,  1.4            ,  0.8            
       395,  1.3            ,  0.9            
       396,  1.4            ,  0.9            
       397,  1.3            ,  0.6            
       398,  1.3            ,  0.7            
       399,  1.4            ,  0.6            
       400,  1.4            ,  0.7            
       401,  2.4            ,  0.5            
       402,  2.3            ,  0.5            
       403,  2.2            ,  0.5            
       404,  2.1            ,  0.5            
       405,  2.0            ,  0.5            
       406,  1.9            ,  0.5            
       407,  2.2            ,  0.4            
       408,  2.2            ,  0.3            
       409,  2.2            ,  0.2            
       410,  2.2            ,  0.1            
       411,  2.3            ,  0.3            
       412,  2.4            ,  0.3            
       413,  2.3            ,  0.4            
       414,  2.4            ,  0.4            
       415,  2.3            ,  0.2            
       416,  2.4            ,  0.2            
       417,  2.3            ,  0.1            
       418,  2.4            ,  0.1            
       419,  1.9            ,  0.3            
       420,  2.0            ,  0.3            
       421,  2.1            ,  0.3            
       422,  2.0            ,  0.4            
       423,  1.9            ,  0.4            
       424,  2.1            ,  0.4            
       425,  2.0            ,  0.1            
       426,  2.0            ,  0.2            
       427,  1.9            ,  0.1            
       428,  1.9            ,  0.2            
       429,  2.1            ,  0.1            
       430,  2.1            ,  0.2            
       431,  2.2            ,  0.9            
       432,  2.2            ,  0.8            
       433,  2.2            ,  0.7            
       434,  2.2            ,  0.6            
       435,  2.3            ,  0.8            
       436,  2.4            ,  0.8            
       437,  2.3            ,  0.9            
       438,  2.4            ,  0.9            
       439,  2.3            ,  0.7            
       440,  2.4            ,  0.7            
       441,  2.3            ,  0.6            
       442,  2.4            ,  0.6            
       443,  1.9            ,  0.8            
       444,  2.0            ,  0.8            
       445,  2.1            ,  0.8            
       446,  2.0            ,  0.9            
       447,  1.9            ,  0.9            
       448,  2.1            ,  0.9            
       449,  2.0            ,  0.6            
       450,  2.0            ,  0.7            
       451,  1.9            ,  0.6            
       452,  1.9            ,  0.7            
       453,  2.1            ,  0.6            
       454,  2.1            ,  0.7            
       455,  3.7            ,  0.1            
       456,  3.7            ,  0.2            
       457,  3.7            ,  0.3            
       458,  3.7            ,  0.4            
       459,  3.7            ,  0.5            
       460,  3.7            ,  0.6            
       461,  3.7            ,  0.7            
       462,  3.7            ,  0.8            
       463,  3.7            ,  0.9            
       464,  3.1            ,  0.1            
       465,  3.1            ,  0.2            
       466,  3.1            ,  0.3            
       467,  3.1            ,  0.4            
       468,  3.1            ,  0.5            
       469,  3.1            ,  0.6            
       470,  3.1            ,  0.7            
       471,  3.1            ,  0.8            
       472,  3.1            ,  0.9            
       473,  3.0            ,  0.5            
       474,  2.9            ,  0.5            
       475,  2.8            ,  0.5            
       476,  2.7            ,  0.5            
       477,  2.6            ,  0.5            
       478,  2.8            ,  0.4            
       479,  2.8            ,  0.3            
       480,  2.8            ,  0.2            
       481,  2.8            ,  0.1            
       482,  2.9            ,  0.3            
       483,  3.0            ,  0.3            
       484,  2.9            ,  0.4            
       485,  3.0            ,  0.4            
       486,  2.9            ,  0.2            
       487,  3.0            ,  0.2            
       488,  2.9            ,  0.1            
       489,  3.0            ,  0.1            
       490,  2.6            ,  0.3            
       491,  2.7            ,  0.3            
       492,  2.6            ,  0.4            
       493,  2.7            ,  0.4            
       494,  2.6            ,  0.2            
       495,  2.7            ,  0.2            
       496,  2.6            ,  0.1            
       497,  2.7            ,  0.1            
       498,  2.8            ,  0.9            
       499,  2.8            ,  0.8            
       500,  2.8            ,  0.7            
       501,  2.8            ,  0.6            
       502,  2.9            ,  0.8            
       503,  3.0            ,  0.8            
       504,  2.9            ,  0.9            
       505,  3.0            ,  0.9            
       506,  2.9            ,  0.6            
       507,  2.9            ,  0.7            
       508,  3.0            ,  0.6            
       509,  3.0            ,  0.7            
       510,  2.6            ,  0.8            
       511,  2.7            ,  0.8            
       512,  2.6            ,  0.9            
       513,  2.7            ,  0.9            
       514,  2.6            ,  0.7            
       515,  2.7            ,  0.7            
       516,  2.6            ,  0.6            
       517,  2.7            ,  0.6            
       518,  3.6            ,  0.5            
       519,  3.5            ,  0.5            
       520,  3.4            ,  0.5            
       521,  3.3            ,  0.5            
       522,  3.2            ,  0.5            
       523,  3.4            ,  0.4            
       524,  3.4            ,  0.3            
       525,  3.4            ,  0.2            
       526,  3.4            ,  0.1            
       527,  3.5            ,  0.3            
       528,  3.6            ,  0.3            
       529,  3.5            ,  0.4            
       530,  3.6            ,  0.4            
       531,  3.5            ,  0.2            
       532,  3.6            ,  0.2            
       533,  3.5            ,  0.1            
       534,  3.6            ,  0.1            
       535,  3.2            ,  0.3            
       536,  3.3            ,  0.3            
       537,  3.2            ,  0.4            
       538,  3.3            ,  0.4            
       539,  3.2            ,  0.2            
       540,  3.3            ,  0.2            
       541,  3.2            ,  0.1            
       542,  3.3            ,  0.1            
       543,  3.4            ,  0.9            
       544,  3.4            ,  0.8            
       545,  3.4            ,  0.7            
       546,  3.4            ,  0.6            
       547,  3.5            ,  0.8            
       548,  3.6            ,  0.8            
       549,  3.5            ,  0.9            
       550,  3.6            ,  0.9            
       551,  3.5            ,  0.7            
       552,  3.6            ,  0.7            
       553,  3.5            ,  0.6            
       554,  3.6            ,  0.6            
       555,  3.2            ,  0.8            
       556,  3.3            ,  0.8            
       557,  3.2            ,  0.9            
       558,  3.3            ,  0.9            
       559,  3.2            ,  0.7            
       560,  3.3            ,  0.7            
       561,  3.2            ,  0.6            
       562,  3.3            ,  0.6            
       563,  4.3            ,  0.1            
       564,  4.3            ,  0.2            
       565,  4.3            ,  0.3            
       566,  4.3            ,  0.4            
       567,  4.3            ,  0.5            
       568,  4.3            ,  0.6            
       569,  4.3            ,  0.7            
       570,  4.3            ,  0.8            
       571,  4.3            ,  0.9            
       572,  4.2            ,  0.5            
       573,  4.1            ,  0.5            
       574,  4.0            ,  0.5            
       575,  3.9            ,  0.5            
       576,  3.8            ,  0.5            
       577,  4.0            ,  0.4            
       578,  4.0            ,  0.3            
       579,  4.0            ,  0.2            
       580,  4.0            ,  0.1            
       581,  4.1            ,  0.3            
       582,  4.2            ,  0.3            
       583,  4.1            ,  0.4            
       584,  4.2            ,  0.4            
       585,  4.1            ,  0.2            
       586,  4.2            ,  0.2            
       587,  4.1            ,  0.1            
       588,  4.2            ,  0.1            
       589,  3.8            ,  0.3            
       590,  3.9            ,  0.3            
       591,  3.8            ,  0.4            
       592,  3.9            ,  0.4            
       593,  3.8            ,  0.2            
       594,  3.9            ,  0.2            
       595,  3.8            ,  0.1            
       596,  3.9            ,  0.1            
       597,  4.0            ,  0.9            
       598,  4.0            ,  0.8            
       599,  4.0            ,  0.7            
       600,  4.0            ,  0.6            
       601,  4.1            ,  0.8            
       602,  4.2            ,  0.8            
       603,  4.1            ,  0.9            
       604,  4.2            ,  0.9            
       605,  4.1            ,  0.6            
       606,  4.1            ,  0.7            
       607,  4.2            ,  0.6            
       608,  4.2            ,  0.7            
       609,  3.8            ,  0.8            
       610,  3.9            ,  0.8            
       611,  3.8            ,  0.9            
       612,  3.9            ,  0.9            
       613,  3.8            ,  0.7            
       614,  3.9            ,  0.7            
       615,  3.8            ,  0.6            
       616,  3.9            ,  0.6            
       617,  4.9            ,  0.5            
       618,  4.8            ,  0.5            
       619,  4.7            ,  0.5            
       620,  4.6            ,  0.5            
       621,  4.5            ,  0.5            
       622,  4.4            ,  0.5            
       623,  4.7            ,  0.4            
       624,  4.7            ,  0.3            
       625,  4.7            ,  0.2            
       626,  4.7            ,  0.1            
       627,  4.8            ,  0.3            
       628,  4.9            ,  0.3            
       629,  4.8            ,  0.4            
       630,  4.9            ,  0.4            
       631,  4.8            ,  0.2            
       632,  4.9            ,  0.2            
       633,  4.8            ,  0.1            
       634,  4.9            ,  0.1            
       635,  4.4            ,  0.3            
       636,  4.5            ,  0.3            
       637,  4.6            ,  0.3            
       638,  4.5            ,  0.4            
       639,  4.4            ,  0.4            
       640,  4.6            ,  0.4            
       641,  4.5            ,  0.1            
       642,  4.5            ,  0.2            
       643,  4.4            ,  0.1            
       644,  4.4            ,  0.2            
       645,  4.6            ,  0.1            
       646,  4.6            ,  0.2            
       647,  4.7            ,  0.9            
       648,  4.7            ,  0.8            
       649,  4.7            ,  0.7            
       650,  4.7            ,  0.6            
       651,  4.8            ,  0.8            
       652,  4.9            ,  0.8            
       653,  4.8            ,  0.9            
       654,  4.9            ,  0.9            
       655,  4.8            ,  0.7            
       656,  4.9            ,  0.7            
       657,  4.8            ,  0.6            
       658,  4.9            ,  0.6            
       659,  4.4            ,  0.8            
       660,  4.5            ,  0.8            
       661,  4.6            ,  0.8            
       662,  4.5            ,  0.9            
       663,  4.4            ,  0.9            
       664,  4.6            ,  0.9            
       665,  4.5            ,  0.6            
       666,  4.5            ,  0.7            
       667,  4.4            ,  0.6            
       668,  4.4            ,  0.7            
       669,  4.6            ,  0.6            
       670,  4.6            ,  0.7            
       671,  7.5            ,  0.1            
       672,  7.5            ,  0.2            
       673,  7.5            ,  0.3            
       674,  7.5            ,  0.4            
       675,  7.5            ,  0.5            
       676,  7.5            ,  0.6            
       677,  7.5            ,  0.7            
       678,  7.5            ,  0.8            
       679,  7.5            ,  0.9            
       680,  6.2            ,  0.1            
       681,  6.2            ,  0.2            
       682,  6.2            ,  0.3            
       683,  6.2            ,  0.4            
       684,  6.2            ,  0.5            
       685,  6.2            ,  0.6            
       686,  6.2            ,  0.7            
       687,  6.2            ,  0.8            
       688,  6.2            ,  0.9            
       689,  5.6            ,  0.1            
       690,  5.6            ,  0.2            
       691,  5.6            ,  0.3            
       692,  5.6            ,  0.4            
       693,  5.6            ,  0.5            
       694,  5.6            ,  0.6            
       695,  5.6            ,  0.7            
       696,  5.6            ,  0.8            
       697,  5.6            ,  0.9            
       698,  5.5            ,  0.5            
       699,  5.4            ,  0.5            
       700,  5.3            ,  0.5            
       701,  5.2            ,  0.5            
       702,  5.1            ,  0.5            
       703,  5.3            ,  0.4            
       704,  5.3            ,  0.3            
       705,  5.3            ,  0.2            
       706,  5.3            ,  0.1            
       707,  5.4            ,  0.3            
       708,  5.5            ,  0.3            
       709,  5.4            ,  0.4            
       710,  5.5            ,  0.4            
       711,  5.4            ,  0.2            
       712,  5.5            ,  0.2            
       713,  5.4            ,  0.1            
       714,  5.5            ,  0.1            
       715,  5.1            ,  0.3            
       716,  5.2            ,  0.3            
       717,  5.1            ,  0.4            
       718,  5.2            ,  0.4            
       719,  5.1            ,  0.1            
       720,  5.1            ,  0.2            
       721,  5.2            ,  0.1            
       722,  5.2            ,  0.2            
       723,  5.3            ,  0.9            
       724,  5.3            ,  0.8            
       725,  5.3            ,  0.7            
       726,  5.3            ,  0.6            
       727,  5.4            ,  0.8            
       728,  5.5            ,  0.8            
       729,  5.4            ,  0.9            
       730,  5.5            ,  0.9            
       731,  5.4            ,  0.7            
       732,  5.5            ,  0.7            
       733,  5.4            ,  0.6            
       734,  5.5            ,  0.6            
       735,  5.1            ,  0.8            
       736,  5.2            ,  0.8            
       737,  5.1            ,  0.9            
       738,  5.2            ,  0.9            
       739,  5.1            ,  0.6            
       740,  5.1            ,  0.7            
       741,  5.2            ,  0.6            
       742,  5.2            ,  0.7            
       743,  6.1            ,  0.5            
       744,  6.0            ,  0.5            
       745,  5.9            ,  0.5            
       746,  5.8            ,  0.5            
       747,  5.7            ,  0.5            
       748,  5.9            ,  0.4            
       749,  5.9            ,  0.3            
       750,  5.9            ,  0.2            
       751,  5.9            ,  0.1            
       752,  6.0            ,  0.3            
       753,  6.1            ,  0.3            
       754,  6.0            ,  0.4            
       755,  6.1            ,  0.4            
       756,  6.0            ,  0.2            
       757,  6.1            ,  0.2            
       758,  6.0            ,  0.1            
       759,  6.1            ,  0.1            
       760,  5.7            ,  0.3            
       761,  5.8            ,  0.3            
       762,  5.7            ,  0.4            
       763,  5.8            ,  0.4            
       764,  5.7            ,  0.2            
       765,  5.8            ,  0.2            
       766,  5.7            ,  0.1            
       767,  5.8            ,  0.1            
       768,  5.9            ,  0.9            
       769,  5.9            ,  0.8            
       770,  5.9            ,  0.7            
       771,  5.9            ,  0.6            
       772,  6.0            ,  0.8            
       773,  6.1            ,  0.8            
       774,  6.0            ,  0.9            
       775,  6.1            ,  0.9            
       776,  6.0            ,  0.7            
       777,  6.1            ,  0.7            
       778,  6.0            ,  0.6            
       779,  6.1            ,  0.6            
       780,  5.7            ,  0.8            
       781,  5.8            ,  0.8            
       782,  5.7            ,  0.9            
       783,  5.8            ,  0.9            
       784,  5.7            ,  0.7            
       785,  5.8            ,  0.7            
       786,  5.7            ,  0.6            
       787,  5.8            ,  0.6            
       788,  6.8            ,  0.1            
       789,  6.8            ,  0.2            
       790,  6.8            ,  0.3            
       791,  6.8            ,  0.4            
       792,  6.8            ,  0.5            
       793,  6.8            ,  0.6            
       794,  6.8            ,  0.7            
       795,  6.8            ,  0.8            
       796,  6.8            ,  0.9            
       797,  6.7            ,  0.5            
       798,  6.6            ,  0.5            
       799,  6.5            ,  0.5            
       800,  6.4            ,  0.5            
       801,  6.3            ,  0.5            
       802,  6.5            ,  0.4            
       803,  6.5            ,  0.3            
       804,  6.5            ,  0.2            
       805,  6.5            ,  0.1            
       806,  6.6            ,  0.3            
       807,  6.7            ,  0.3            
       808,  6.6            ,  0.4            
       809,  6.7            ,  0.4            
       810,  6.6            ,  0.1            
       811,  6.6            ,  0.2            
       812,  6.7            ,  0.1            
       813,  6.7            ,  0.2            
       814,  6.3            ,  0.3            
       815,  6.4            ,  0.3            
       816,  6.3            ,  0.4            
       817,  6.4            ,  0.4            
       818,  6.3            ,  0.1            
       819,  6.3            ,  0.2            
       820,  6.4            ,  0.1            
       821,  6.4            ,  0.2            
       822,  6.5            ,  0.9            
       823,  6.5            ,  0.8            
       824,  6.5            ,  0.7            
       825,  6.5            ,  0.6            
       826,  6.6            ,  0.8            
       827,  6.7            ,  0.8            
       828,  6.6            ,  0.9            
       829,  6.7            ,  0.9            
       830,  6.6            ,  0.7            
       831,  6.7            ,  0.7            
       832,  6.6            ,  0.6            
       833,  6.7            ,  0.6            
       834,  6.3            ,  0.8            
       835,  6.4            ,  0.8            
       836,  6.3            ,  0.9            
       837,  6.4            ,  0.9            
       838,  6.3            ,  0.7            
       839,  6.4            ,  0.7            
       840,  6.3            ,  0.6            
       841,  6.4            ,  0.6            
       842,  7.4            ,  0.5            
       843,  7.3            ,  0.5            
       844,  7.2            ,  0.5            
       845,  7.1            ,  0.5            
       846,  7.0            ,  0.5            
       847,  6.9            ,  0.5            
       848,  7.2            ,  0.4            
       849,  7.2            ,  0.3            
       850,  7.2            ,  0.2            
       851,  7.2            ,  0.1            
       852,  7.3            ,  0.3            
       853,  7.4            ,  0.3            
       854,  7.3            ,  0.4            
       855,  7.4            ,  0.4            
       856,  7.3            ,  0.2            
       857,  7.4            ,  0.2            
       858,  7.3            ,  0.1            
       859,  7.4            ,  0.1            
       860,  6.9            ,  0.3            
       861,  7.0            ,  0.3            
       862,  7.1            ,  0.3            
       863,  7.0            ,  0.4            
       864,  6.9            ,  0.4            
       865,  7.1            ,  0.4            
       866,  7.0            ,  0.1            
       867,  7.0            ,  0.2            
       868,  6.9            ,  0.1            
       869,  6.9            ,  0.2            
       870,  7.1            ,  0.1            
       871,  7.1            ,  0.2            
       872,  7.2            ,  0.9            
       873,  7.2            ,  0.8            
       874,  7.2            ,  0.7            
       875,  7.2            ,  0.6            
